id,title,slug,has_accepted_answer
8834,Using CentOS Installation,using-centos-installation,True
8780,Drill Up/ Drill Down options,drill-up-drill-down-options,False
8789,File_uploader - utf-8 Codec with .las files,file-uploader-utf-8-codec-with-las-files,False
6578,PyplotGlobalUseWarning,pyplotglobalusewarning,True
2991,Saving streamlit application to a webpage,saving-streamlit-application-to-a-webpage,False
8804,Breadcrumb with awesome streamlit,breadcrumb-with-awesome-streamlit,False
8791,How to overwrite sidebar,how-to-overwrite-sidebar,False
8755,Jkozma/streamlit-practice,jkozma-streamlit-practice,True
8781,"At what point does st.cache() ""undestand"" that an uploaded file is indeed different?",at-what-point-does-st-cache-undestand-that-an-uploaded-file-is-indeed-different,False
8761,Positioning the sidebar expander icon,positioning-the-sidebar-expander-icon,False
8758,IMPORTANT: This version of Streamlit is the last that one that will be supported on this version of Python! Please upgrade to Python 3.5 or higher if you want to use the latest Streamlit,important-this-version-of-streamlit-is-the-last-that-one-that-will-be-supported-on-this-version-of-python-please-upgrade-to-python-3-5-or-higher-if-you-want-to-use-the-latest-streamlit,True
8698,St.write inside function printed twice,st-write-inside-function-printed-twice,False
8623,Streamlit continually running,streamlit-continually-running,False
8771,St.button keybindings,st-button-keybindings,False
8611,"[Ludwig-ai issue] Unlike in Colab, Matplotlib/Pyplot cannot display all the needed charts in Streamlit",ludwig-ai-issue-unlike-in-colab-matplotlib-pyplot-cannot-display-all-the-needed-charts-in-streamlit,True
8767,Page Title needs to change,page-title-needs-to-change,False
3064,"Problem in reading a ""db"" object using file uploader",problem-in-reading-a-db-object-using-file-uploader,True
8732,Streamlit PyPlot Sizing,streamlit-pyplot-sizing,False
2619,When can loading be cached?,when-can-loading-be-cached,False
8697,Is there a way to debug the reason for which I experience a cache miss?,is-there-a-way-to-debug-the-reason-for-which-i-experience-a-cache-miss,False
8689,Create empty space to separate portions of the app,create-empty-space-to-separate-portions-of-the-app,False
4317,How to create a grouped bar chart?,how-to-create-a-grouped-bar-chart,False
8679,Number_input error,number-input-error,False
8709,Possibility to download multiple files via a single link/module?,possibility-to-download-multiple-files-via-a-single-link-module,True
8711,Has anyone made a library with streamlit unofficial streamlit gists and addons?,has-anyone-made-a-library-with-streamlit-unofficial-streamlit-gists-and-addons,False
8685,Best practice for handling submodule imports,best-practice-for-handling-submodule-imports,False
1029,Display SHAP diagrams with Streamlit,display-shap-diagrams-with-streamlit,True
8619,Installing Streamlit,installing-streamlit,False
8346,Error occured when using sidebar,error-occured-when-using-sidebar,False
6520,How can we use Plotly's config parameter to edit the hoverbar/modebar?,how-can-we-use-plotlys-config-parameter-to-edit-the-hoverbar-modebar,True
8609,Exclusive execution for first round,exclusive-execution-for-first-round,False
3049,Caching database connection and passing it along,caching-database-connection-and-passing-it-along,False
8613,Streamlit Sharing queries,streamlit-sharing-queries,True
8557,Scatterplot on top of an image,scatterplot-on-top-of-an-image,True
8603,Interrupt current run on change in user input,interrupt-current-run-on-change-in-user-input,False
8262,Annotation tool embed into Streamlit - Cannot export,annotation-tool-embed-into-streamlit-cannot-export,True
8600,Work like JavaScript,work-like-javascript,False
554,Error import streamlit,error-import-streamlit,False
8534,Default directory for file_uploader,default-directory-for-file-uploader,False
8577,Using Slider,using-slider,False
8569,Is it possible to start streamlit server programmatically?,is-it-possible-to-start-streamlit-server-programmatically,False
8279,Using images or HTML with graphviz doesn't seem to work,using-images-or-html-with-graphviz-doesnt-seem-to-work,False
8548,The output does not change as changing the selection,the-output-does-not-change-as-changing-the-selection,True
8526,Select images from grid,select-images-from-grid,False
386,Command-line arguments,command-line-arguments,False
5735,MediaFileManager: Missing file when try to plot two line chart o the same figure,mediafilemanager-missing-file-when-try-to-plot-two-line-chart-o-the-same-figure,True
7536,Button using Custom Component,button-using-custom-component,True
121,Formatting,formatting,False
8328,Button issue,button-issue,False
8236,Redirect,redirect,False
8462,"Getting UnpicklingError: invalid load key, 'v'",getting-unpicklingerror-invalid-load-key-v,False
8450,Streamlit multi page app deployed on Heroku uses the same image for all the pages,streamlit-multi-page-app-deployed-on-heroku-uses-the-same-image-for-all-the-pages,True
8367,Pre-populated Input drop down,pre-populated-input-drop-down,False
8348,Python 38-32,python-38-32,False
8271,Streamlit image enlarge,streamlit-image-enlarge,False
8193,Problem deploying. sidebar options load but no output response,problem-deploying-sidebar-options-load-but-no-output-response,False
8477,How to put the python weight path in github .py file,how-to-put-the-python-weight-path-in-github-py-file,False
8469,Getting error,getting-error,True
8458,Entire app refreshes when I move slider,entire-app-refreshes-when-i-move-slider,True
8463,FileNotFoundError: [Errno 2] No such file or directory: 'uploaded_file',filenotfounderror-errno-2-no-such-file-or-directory-uploaded-file,True
8140,Caching a stylegan2-ada model?,caching-a-stylegan2-ada-model,False
3010,Interactive map,interactive-map,False
8029,How to Clear Uploaded File in st.file_uploader,how-to-clear-uploaded-file-in-st-file-uploader,False
8388,Can't print pyinstrument's output in Streamlit,cant-print-pyinstruments-output-in-streamlit,True
734,Import error dll load failed when runnin streamlit run app.py,import-error-dll-load-failed-when-runnin-streamlit-run-app-py,False
8350,ImportError: libGL.so.1: cannot open shared object file:,importerror-libgl-so-1-cannot-open-shared-object-file,False
8358,Plan for standard UI layouts and event listeners?,plan-for-standard-ui-layouts-and-event-listeners,False
8352,Streamlit Custom Layout,streamlit-custom-layout,True
6737,Is there a way to horizontally scroll containers?,is-there-a-way-to-horizontally-scroll-containers,False
8189,Change the progress bar color,change-the-progress-bar-color,False
8264,Can we control row in streamlit write,can-we-control-row-in-streamlit-write,True
8246,"Mapbox token set, but cannot see mapbox layer",mapbox-token-set-but-cannot-see-mapbox-layer,True
8290,Can't import local packages to my main app,cant-import-local-packages-to-my-main-app,False
8274,Using `st.cache()` with `CachedObjectMutationWarning:`,using-st-cache-with-cachedobjectmutationwarning,False
8235,Getting Tired using streamlit,getting-tired-using-streamlit,False
8261,MinMaxScaler from sklearn throwing error after deployment,minmaxscaler-from-sklearn-throwing-error-after-deployment,True
8201,Input Text,input-text,False
2512,Can I return a html file?,can-i-return-a-html-file,False
8171,Possible memory leak: passing int(None) to st.slider step value will crash streamlit,possible-memory-leak-passing-int-none-to-st-slider-step-value-will-crash-streamlit,False
8191,Labels and Values in a selectbox with `format_funct`?,labels-and-values-in-a-selectbox-with-format-funct,False
6946,Note: installation issues with Python 3.9 and Streamlit,note-installation-issues-with-python-3-9-and-streamlit,False
7926,Show password button (eye) doesn't work in column,show-password-button-eye-doesnt-work-in-column,False
8160,[SOLVED] How to pass data from one button to another?,solved-how-to-pass-data-from-one-button-to-another,False
8082,Streamlit memory leak on Ubuntu?,streamlit-memory-leak-on-ubuntu,False
8145,Interactive Data Selection in Plot?,interactive-data-selection-in-plot,False
7920,Streamlit keep ask my github account and password,streamlit-keep-ask-my-github-account-and-password,True
8134,Using `st.image` with URL(s),using-st-image-with-url-s,False
8092,Columns and graphviz chart problem,columns-and-graphviz-chart-problem,False
8122,How to create frequency area chart,how-to-create-frequency-area-chart,False
8074,Text Input Width,text-input-width,False
8116,Frontend remounting,frontend-remounting,False
8047,Incrementing Counter for button clicks,incrementing-counter-for-button-clicks,False
8081,Cap the number of files that can be uploaded via st.file_uploader?,cap-the-number-of-files-that-can-be-uploaded-via-st-file-uploader,True
8101,Append users' input to global dataframe,append-users-input-to-global-dataframe,False
8051,Spyder and Streamlit,spyder-and-streamlit,False
8028,Git issues and healthz api duplication,git-issues-and-healthz-api-duplication,False
8039,Question about how to use properly the checkboxes,question-about-how-to-use-properly-the-checkboxes,True
8069,Display autoviz html report?,display-autoviz-html-report,False
8036,Running `requests` library returns different results for one website,running-requests-library-returns-different-results-for-one-website,False
8032,Is is possible i place a button or check box at any positon in the page?,is-is-possible-i-place-a-button-or-check-box-at-any-positon-in-the-page,False
8034,Logistic Regression object is not callable,logistic-regression-object-is-not-callable,False
7994,Sidebar minor design is little off,sidebar-minor-design-is-little-off,True
5489,How can I create clickable column value and generate a pop up or redirect to another page in streamlit,how-can-i-create-clickable-column-value-and-generate-a-pop-up-or-redirect-to-another-page-in-streamlit,False
8025,Telethon authentication using streamlit,telethon-authentication-using-streamlit,False
5525,ConnectionError with flask server,connectionerror-with-flask-server,True
8011,"""ERR: Too Many Connections"" - Issue w. app on a GPU enabled Colab + Ngrok",err-too-many-connections-issue-w-app-on-a-gpu-enabled-colab-ngrok,False
8015,Access app errors in pytest,access-app-errors-in-pytest,False
7932,Month picker only,month-picker-only,False
5191,Train the model on colab and use it in local,train-the-model-on-colab-and-use-it-in-local,True
2640,Streamlit application killed,streamlit-application-killed,False
7975,Streamlit Latex Auto-Wrapping/Responsive Layout?,streamlit-latex-auto-wrapping-responsive-layout,False
7979,Reading data quickly,reading-data-quickly,True
7965,How to prevent uploading the same set of files many times when changing an action or refreshing the page,how-to-prevent-uploading-the-same-set-of-files-many-times-when-changing-an-action-or-refreshing-the-page,False
7790,Ugly screen shifting when rendering: how to avoid this?,ugly-screen-shifting-when-rendering-how-to-avoid-this,False
6295,tornado.websocket.WebSocketClosedError with version 0.69,tornado-websocket-websocketclosederror-with-version-0-69,False
7730,"Hard time setting up - Why ""Streamlit is a package and cannot be directly executed""",hard-time-setting-up-why-streamlit-is-a-package-and-cannot-be-directly-executed,True
7835,"Remove messages like - ""AxesSubplot(0.125,0.11;0.775x0.77)"" when rendering plots in app",remove-messages-like-axessubplot-0-125-0-11-0-775x0-77-when-rendering-plots-in-app,True
7956,How to play audio automatically?,how-to-play-audio-automatically,False
7940,Merge two pandas dataframe,merge-two-pandas-dataframe,False
7786,Streamlit being bit Slow on procedural programming,streamlit-being-bit-slow-on-procedural-programming,False
7913,Streamlit 0.72.0 behind NGINX connecting forever,streamlit-0-72-0-behind-nginx-connecting-forever,False
7905,Is that a way to block the streamlit app re-run before the previous run finished?,is-that-a-way-to-block-the-streamlit-app-re-run-before-the-previous-run-finished,False
7925,Labelling the axes,labelling-the-axes,True
7898,Share state through URL,share-state-through-url,False
7904,How to use file_uploader,how-to-use-file-uploader,False
7874,Sharing streamlit app from my computer using Apache server,sharing-streamlit-app-from-my-computer-using-apache-server,False
7875,St_annotated_text not working,st-annotated-text-not-working,True
7820,Using Streamlit,using-streamlit,False
4386,How to remove file_uploader once file has been uploaded,how-to-remove-file-uploader-once-file-has-been-uploaded,False
7806,Audio display,audio-display,False
7840,Streamlit stopped using localhost,streamlit-stopped-using-localhost,False
7822,Table column in bold,table-column-in-bold,True
7810,Streamlit and plotly,streamlit-and-plotly,True
7817,OHLC Candlestick refresh/streaming display,ohlc-candlestick-refresh-streaming-display,False
7777,AttributeError when @st.cache is added to a function - How to fix the issue?,attributeerror-when-st-cache-is-added-to-a-function-how-to-fix-the-issue,False
2339,In page Console / Print,in-page-console-print,False
7567,Sidebar sliders clipping,sidebar-sliders-clipping,False
7804,Refresh graph/datatable inside loop,refresh-graph-datatable-inside-loop,True
7750,Error while uploading image,error-while-uploading-image,False
7800,Streamlit blocks Jupyter Notebook from opening,streamlit-blocks-jupyter-notebook-from-opening,False
7795,Display of Slider Input Values to the edges of the slider,display-of-slider-input-values-to-the-edges-of-the-slider,False
2884,Incremental display of OHLC plot,incremental-display-of-ohlc-plot,False
7762,Widget Values of Session Reset Unexpectadly,widget-values-of-session-reset-unexpectadly,False
7760,How to display a pdf file on the left side and an html content on the right side of a page,how-to-display-a-pdf-file-on-the-left-side-and-an-html-content-on-the-right-side-of-a-page,False
7758,Text inside st.info() is not vertically centered when using markdown,text-inside-st-info-is-not-vertically-centered-when-using-markdown,False
7692,How to update app elements on timer?,how-to-update-app-elements-on-timer,True
6138,Error: Request failed with status code 500,error-request-failed-with-status-code-500,False
3193,St.video() doesn't show opencv-generated mp4,st-video-doesnt-show-opencv-generated-mp4,True
7714,Upload text file which needs to be read line by line,upload-text-file-which-needs-to-be-read-line-by-line,True
7227,V0.71.0 - file_uploader : I/O operation on closed file,v0-71-0-file-uploader-i-o-operation-on-closed-file,False
7726,How do I excute a search for any string on my streamlit,how-do-i-excute-a-search-for-any-string-on-my-streamlit,False
7734,CSS class for dataframe displays,css-class-for-dataframe-displays,False
2749,Two buttons on the same line,two-buttons-on-the-same-line,False
4262,How to make a custom search filter with multi-select?,how-to-make-a-custom-search-filter-with-multi-select,False
1717,Bug w/ Searching in Selectbox?,bug-w-searching-in-selectbox,False
7728,"How do I test extract information all card images by selecting next, (not a one card)",how-do-i-test-extract-information-all-card-images-by-selecting-next-not-a-one-card,False
7727,How do I create information form detect and push this data into the text box (Streamlit),how-do-i-create-information-form-detect-and-push-this-data-into-the-text-box-streamlit,False
7697,How to increase the width of web page,how-to-increase-the-width-of-web-page,True
7722,Error in saving after uploading GIF file in File Upload of Streamlit,error-in-saving-after-uploading-gif-file-in-file-upload-of-streamlit,True
7668,Reload altair chart when new data is added to df,reload-altair-chart-when-new-data-is-added-to-df,True
7599,Unable to display button using components,unable-to-display-button-using-components,False
7716,"Can I force ""Always rerun""?",can-i-force-always-rerun,True
7715,Keras CNN model works fine in Jupyter but gives same prediction fr every image in streamlit,keras-cnn-model-works-fine-in-jupyter-but-gives-same-prediction-fr-every-image-in-streamlit,False
7705,Root directory for streamlit,root-directory-for-streamlit,False
7702,Disable edit/search on st.selectbox widget,disable-edit-search-on-st-selectbox-widget,False
4160,Checkbox to download some data and trigger button,checkbox-to-download-some-data-and-trigger-button,True
7672,Flicker on text input,flicker-on-text-input,False
7479,Illegal instruction,illegal-instruction,False
2312,Keras Image classification model working perfectly in Spyder but classifying only one class on Streamlit,keras-image-classification-model-working-perfectly-in-spyder-but-classifying-only-one-class-on-streamlit,False
7662,How to write(keras),how-to-write-keras,False
7663,Streamlit.radio,streamlit-radio,False
7626,Dataset shown,dataset-shown,False
1407,Problems integrating an altair choroplet map,problems-integrating-an-altair-choroplet-map,False
7601,Streamlit vs. Other Apps,streamlit-vs-other-apps,False
7565,Is there a way to use R's DT in Streamlit?,is-there-a-way-to-use-rs-dt-in-streamlit,False
7568,Avoid running code within an expander if it's collapsed,avoid-running-code-within-an-expander-if-its-collapsed,True
7633,Input size,input-size,False
7638,Centering an object with one weird trick! divs hate him,centering-an-object-with-one-weird-trick-divs-hate-him,False
7600,Caching error,caching-error,False
7606,Change font size in st.write()?,change-font-size-in-st-write,False
7535,How to continue if st.stop() is in an if statement?,how-to-continue-if-st-stop-is-in-an-if-statement,False
7591,St.textarea clear the content on click of the button,st-textarea-clear-the-content-on-click-of-the-button,False
6721,Error while upgrading from 0.67 to 0.68,error-while-upgrading-from-0-67-to-0-68,False
7530,Bokeh h-bar chart by sourcing data from pandas data frame,bokeh-h-bar-chart-by-sourcing-data-from-pandas-data-frame,True
7533,Sidebar disappearing when import,sidebar-disappearing-when-import,True
7522,Text_input delta generator error,text-input-delta-generator-error,False
7520,SQLITE OperationalError: attempt to write a readonly database,sqlite-operationalerror-attempt-to-write-a-readonly-database,False
7497,Generic Expander Widget,generic-expander-widget,False
7494,Hover tool of pandas dataframe styler not working in streamlit app,hover-tool-of-pandas-dataframe-styler-not-working-in-streamlit-app,False
7485,Set default value for selectbox,set-default-value-for-selectbox,False
7469,Troubles with st.number_input inside st.beta_expander,troubles-with-st-number-input-inside-st-beta-expander,False
7458,Seperate Functions to Buttons,seperate-functions-to-buttons,False
6429,Imapclient TypeError,imapclient-typeerror,False
7451,TypeError: object of type 'HTTPConnection' has no len(),typeerror-object-of-type-httpconnection-has-no-len,False
7435,File_uploader() doesn't upload multiple files,file-uploader-doesnt-upload-multiple-files,True
7396,Pydeck_chart not showing different pydeck Views types,pydeck-chart-not-showing-different-pydeck-views-types,False
5600,Unreadable Tree charts - Cannot widen the canvas' size in Streamlit,unreadable-tree-charts-cannot-widen-the-canvas-size-in-streamlit,True
7421,Turn off cache for a particular object?,turn-off-cache-for-a-particular-object,False
6339,Error running script cache_on_button_press.py in Windows 10,error-running-script-cache-on-button-press-py-in-windows-10,False
5293,Unit testing,unit-testing,False
7225,Streamlit slider DuplicateWidgetID key error,streamlit-slider-duplicatewidgetid-key-error,True
7032,"Always Selectbox issue at the first time, but ok after",always-selectbox-issue-at-the-first-time-but-ok-after,True
7186,Is there a way to make the st.button() widget bigger?,is-there-a-way-to-make-the-st-button-widget-bigger,True
7305,How to incorporate html components from keras model displaying website Net2Vis?,how-to-incorporate-html-components-from-keras-model-displaying-website-net2vis,True
7215,Persistence of a single variable,persistence-of-a-single-variable,True
7295,Creating column with input values,creating-column-with-input-values,False
7218,Problem with how a df is being displayed,problem-with-how-a-df-is-being-displayed,True
7308,Plotly output not displaying correctly,plotly-output-not-displaying-correctly,False
7294,Greying out a checkbox,greying-out-a-checkbox,False
1615,Streamlit crashes when using Leveldb,streamlit-crashes-when-using-leveldb,False
7187,TypeError when using pycaret rule mining,typeerror-when-using-pycaret-rule-mining,True
7261,How to trigger on_click on image,how-to-trigger-on-click-on-image,True
7251,Collect data from an image,collect-data-from-an-image,True
7237,How to wrap catboost calc feature statistics chart in streamlit?,how-to-wrap-catboost-calc-feature-statistics-chart-in-streamlit,False
6925,Table of media (pictures or audio),table-of-media-pictures-or-audio,True
7253,How to change the state of streamlit widgets using code,how-to-change-the-state-of-streamlit-widgets-using-code,False
7226,Widgets within beta_expander get cut on ends,widgets-within-beta-expander-get-cut-on-ends,False
7230,Is there a scrollbar widget?,is-there-a-scrollbar-widget,False
7195,Selecting or Clicking an Image,selecting-or-clicking-an-image,False
7228,Can a button fill the width of an entire column?,can-a-button-fill-the-width-of-an-entire-column,False
1618,Running ETL Jobs using Streamlit,running-etl-jobs-using-streamlit,False
7170,2 buttons with different styles,2-buttons-with-different-styles,False
6923,Commercial APP,commercial-app,False
7072,Error DeltaGenerator,error-deltagenerator,True
7179,Multiselect error with sessionstate,multiselect-error-with-sessionstate,False
7155,Hexagon Layer with Custom Elevation value?,hexagon-layer-with-custom-elevation-value,False
7129,Wide layout with sidebar creates choppy visual when opening and closing the sidebar,wide-layout-with-sidebar-creates-choppy-visual-when-opening-and-closing-the-sidebar,False
7135,Notebook like behavior to display data in a scrolling fashion,notebook-like-behavior-to-display-data-in-a-scrolling-fashion,False
7108,ImportError: DLL load failed: The specified procedure could not be found - Tried all discussion tips,importerror-dll-load-failed-the-specified-procedure-could-not-be-found-tried-all-discussion-tips,False
7114,Clickable Links in st.json(),clickable-links-in-st-json,False
7057,Is there a way to create a form with streamlit?,is-there-a-way-to-create-a-form-with-streamlit,True
7066,Select box is causing webpage to reset upon selecting an option,select-box-is-causing-webpage-to-reset-upon-selecting-an-option,False
7058,Bad sortColumnIdx error with st.dataframe,bad-sortcolumnidx-error-with-st-dataframe,False
7062,Sidebar Radio button - every option uses a script with an input parameter for the page name,sidebar-radio-button-every-option-uses-a-script-with-an-input-parameter-for-the-page-name,False
7054,Save dataframe to CSV (UTF-8),save-dataframe-to-csv-utf-8,True
6983,Script runs very very slow in streamlit web but normal in pycharm,script-runs-very-very-slow-in-streamlit-web-but-normal-in-pycharm,False
7007,Dead from the start,dead-from-the-start,False
6469,Button like UI appeared undesirably,button-like-ui-appeared-undesirably,False
6941,Caching with hash_funcs fails for similar methods,caching-with-hash-funcs-fails-for-similar-methods,True
6995,File Upload in a Queue,file-upload-in-a-queue,False
3972,Streamlit Application Hosting,streamlit-application-hosting,True
6676,Display the progress bar while a cached function is running?,display-the-progress-bar-while-a-cached-function-is-running,False
6969,Popup warning and confirmation?,popup-warning-and-confirmation,False
6015,"Info bar ""Running function()"" appearing unnecessarily for cached function",info-bar-running-function-appearing-unnecessarily-for-cached-function,False
6838,Combine code + text formatting inside an st.warning box?,combine-code-text-formatting-inside-an-st-warning-box,True
3229,Radio button group with no selection,radio-button-group-with-no-selection,False
6933,"How to realize southeast side ""manage app""",how-to-realize-southeast-side-manage-app,False
6959,"Can I change language code <html lang=""en""> to other?",can-i-change-language-code-html-lang-en-to-other,False
6883,Streamlit slow to re-render cached plotly.graph_objects.Figure objects after widget interaction,streamlit-slow-to-re-render-cached-plotly-graph-objects-figure-objects-after-widget-interaction,False
6751,"Running locally, streamlit prompts to login to my git repo, how can I disable?",running-locally-streamlit-prompts-to-login-to-my-git-repo-how-can-i-disable,True
6878,Questions on st.table,questions-on-st-table,True
6891,Streamlit freezes and uses all computer memory and swap,streamlit-freezes-and-uses-all-computer-memory-and-swap,True
1391,"Changing ""pages"" with the click of a button",changing-pages-with-the-click-of-a-button,False
6881,Nest an expander (st.beta_expander) within an expander?,nest-an-expander-st-beta-expander-within-an-expander,True
5357,Bug in version 0.66,bug-in-version-0-66,True
6773,Amount of online users,amount-of-online-users,False
6738,Seaborn Pairplot assistance,seaborn-pairplot-assistance,True
6847,"Updating a key/value pair, using user input, in a for loop in Streamlit",updating-a-key-value-pair-using-user-input-in-a-for-loop-in-streamlit,False
6724,Integrating PHP with streamlit,integrating-php-with-streamlit,False
6780,Overwriting output froma print statement,overwriting-output-froma-print-statement,False
6786,Output getting over-written on using st.beta_coloumns,output-getting-over-written-on-using-st-beta-coloumns,False
6824,How to download .mp3 directly not open a web play,how-to-download-mp3-directly-not-open-a-web-play,False
6821,Reset screen after button press,reset-screen-after-button-press,False
6816,Changing width of columns,changing-width-of-columns,False
5810,Error installing streamlit libraries,error-installing-streamlit-libraries,True
6801,Randomizing Order of Appearance in App,randomizing-order-of-appearance-in-app,False
1238,Jupyterhub + Streamlit,jupyterhub-streamlit,False
2284,Streamlit with fbprophet,streamlit-with-fbprophet,False
6689,"Streamlit stuck in ""Please wait..."" when using VS Code dev container",streamlit-stuck-in-please-wait-when-using-vs-code-dev-container,False
6658,How to display the .PNG file inside HTML component?,how-to-display-the-png-file-inside-html-component,False
3215,"How to display the ""Training Progress"" on the app?",how-to-display-the-training-progress-on-the-app,False
4841,Refresh cache when Panda data file changes,refresh-cache-when-panda-data-file-changes,False
6603,Set logo height & width,set-logo-height-width,False
4347,How to prevent reccurring API calls with each code re-run? (st.cache throws the UnhashableTypeError),how-to-prevent-reccurring-api-calls-with-each-code-re-run-st-cache-throws-the-unhashabletypeerror,False
6548,Running bash commands within Streamit - Is it possible?,running-bash-commands-within-streamit-is-it-possible,True
6574,Streamlit widget dependency,streamlit-widget-dependency,True
6160,Trouble with st.audio in Safari,trouble-with-st-audio-in-safari,True
6559,File_uploader() - I/O operation on closed file,file-uploader-i-o-operation-on-closed-file,False
6553,Using Session state with file uploader,using-session-state-with-file-uploader,False
5394,Installation with python 3.8 for versions > 0.62.0 stopped working,installation-with-python-3-8-for-versions-0-62-0-stopped-working,True
6513,Change Streamlit app's title tag - Is it possible?,change-streamlit-apps-title-tag-is-it-possible,True
6540,My streamlit project doesn't show any result in the browser after I run the '.py' file,my-streamlit-project-doesnt-show-any-result-in-the-browser-after-i-run-the-py-file,True
6507,"Current SOTA on controlling long running processes (start, cancel, etc.)? 🤔",current-sota-on-controlling-long-running-processes-start-cancel-etc,False
6523,Spacy span class object not hashable,spacy-span-class-object-not-hashable,False
6332,Bad message format [].concat(...).flatMap is not a function with Streamlit 0.68.0,bad-message-format-concat-flatmap-is-not-a-function-with-streamlit-0-68-0,True
6498,Streamlit is not displaying output,streamlit-is-not-displaying-output,False
6506,Embedding Bootstrap tags in st.markdown no longer works after updating to 0.69.2,embedding-bootstrap-tags-in-st-markdown-no-longer-works-after-updating-to-0-69-2,True
6501,How to connect to Google Drive through Google Colab,how-to-connect-to-google-drive-through-google-colab,False
6490,"Multiple users and thread management, how it works?",multiple-users-and-thread-management-how-it-works,False
6475,Using placeholders within columns,using-placeholders-within-columns,False
6322,Defining which python version streamlit uses,defining-which-python-version-streamlit-uses,False
6375,Streamlit Module Not Found flask_mysql_connector,streamlit-module-not-found-flask-mysql-connector,False
6373,How to create a Post request with streamlit,how-to-create-a-post-request-with-streamlit,False
6320,How to embed input in markdown,how-to-embed-input-in-markdown,False
6089,Move from one page to another while saving selected options,move-from-one-page-to-another-while-saving-selected-options,True
6388,Error after upgrade to 0.69 runpy.py,error-after-upgrade-to-0-69-runpy-py,True
6406,Set height of iframe of annotated_text component,set-height-of-iframe-of-annotated-text-component,False
6363,How to hide st.image,how-to-hide-st-image,True
6369,Href in html and markdown > on link click > Connection refused,href-in-html-and-markdown-on-link-click-connection-refused,True
6382,Problem with the file_uploader function when trying to upload WAV files,problem-with-the-file-uploader-function-when-trying-to-upload-wav-files,False
6333,Issue in rerunning file_uploader(),issue-in-rerunning-file-uploader,False
6341,Single Scroll Bar for both Sidebar and the Whole page?,single-scroll-bar-for-both-sidebar-and-the-whole-page,False
6279,Noob: Radio buttons to show different pages and implementing a link/map to google or similiar,noob-radio-buttons-to-show-different-pages-and-implementing-a-link-map-to-google-or-similiar,False
6315,Error in styling table after Pandas upgrade to 1.1.3,error-in-styling-table-after-pandas-upgrade-to-1-1-3,False
6268,Module Not Found: Pendulum,module-not-found-pendulum,True
6308,Getting error when running streamlit helllo,getting-error-when-running-streamlit-helllo,False
6311,Error while setting ray/Impala configuration,error-while-setting-ray-impala-configuration,False
6020,Performing a loop on a column searching for rows that contain only characters in another list,performing-a-loop-on-a-column-searching-for-rows-that-contain-only-characters-in-another-list,False
6258,Create multiple dataframes from CSV files loaded via the multi-file uploader?,create-multiple-dataframes-from-csv-files-loaded-via-the-multi-file-uploader,True
3539,Problem with number input,problem-with-number-input,False
6281,How do I stop the error message when ever I close an uploaded video,how-do-i-stop-the-error-message-when-ever-i-close-an-uploaded-video,False
6276,Bloody Noobquestion: Get variable for beta expander headline and how to use spaces and implement url,bloody-noobquestion-get-variable-for-beta-expander-headline-and-how-to-use-spaces-and-implement-url,False
6234,How to Open Uploaded Streamlit Video file using OpenCV,how-to-open-uploaded-streamlit-video-file-using-opencv,False
555,How do I disable the watcher in production?,how-do-i-disable-the-watcher-in-production,False
6209,Caching issue with new file uploader,caching-issue-with-new-file-uploader,True
1298,Streamlit slider with variable number of arguments,streamlit-slider-with-variable-number-of-arguments,False
6259,Problem with file_uploader,problem-with-file-uploader,False
6237,How to render chart faster,how-to-render-chart-faster,True
4431,Reusing the Code,reusing-the-code,False
6156,"Check, uncheckbox error",check-uncheckbox-error,False
6184,St.video() issue - mp4 won't play on apple device,st-video-issue-mp4-wont-play-on-apple-device,True
6192,Only rerun the function without rerunning the whole script,only-rerun-the-function-without-rerunning-the-whole-script,False
6110,How to create a text hyperlink aligned centrally,how-to-create-a-text-hyperlink-aligned-centrally,True
4674,Text_input inside while loop DuplicateWidgetID,text-input-inside-while-loop-duplicatewidgetid,False
2952,How to keep the view of a plotly plot when changing a parameter,how-to-keep-the-view-of-a-plotly-plot-when-changing-a-parameter,True
5022,Disable Streamlit auto-converting timezone to local,disable-streamlit-auto-converting-timezone-to-local,False
1393,Is it possible to embed a tiff/array video with Streamlit?,is-it-possible-to-embed-a-tiff-array-video-with-streamlit,False
6163,Vertically center the content of columns,vertically-center-the-content-of-columns,False
6167,"How to create 2 widgets , eg. st.text() + st.checkbox() in same line",how-to-create-2-widgets-eg-st-text-st-checkbox-in-same-line,True
6150,Uploading ZipFiles,uploading-zipfiles,False
2471,Text_input widget R2L,text-input-widget-r2l,True
6042,InternalHashError: 1 - DF readin @st.cache bug,internalhasherror-1-df-readin-st-cache-bug,False
6111,Rendering a png at full resolution,rendering-a-png-at-full-resolution,True
6067,Selectbox issue,selectbox-issue,False
6043,Using Streamlit's file_uploader for an imageio.get_reader function,using-streamlits-file-uploader-for-an-imageio-get-reader-function,False
1224,Matplotlib plots are blurry,matplotlib-plots-are-blurry,False
5913,Communicating back to Streamlit which hyperlink was clicked,communicating-back-to-streamlit-which-hyperlink-was-clicked,True
6041,How to show results with multi slider,how-to-show-results-with-multi-slider,True
4300,How to center dataframe?,how-to-center-dataframe,False
3200,Video file upload,video-file-upload,True
5961,Package that loads a Streamlit interface,package-that-loads-a-streamlit-interface,False
